S.No,mobile,name,category
1736,251922989898,TECH MART GENERAL TRADING,Computer and Computer Accessories
1737,251911216033,TEMCHA PLC,Computer and Computer Accessories
1738,251911208929,TESFAYE BEYENE BESHIR,Computer and Computer Accessories
1739,251911239177,Teweldeberhan Tadesse Gezahegn,Computer and Computer Accessories
1740,251911636388,Today Computer Technology Plc,Computer and Computer Accessories
1741,251913322668,TSEGA RETA IMPORTER,Computer and Computer Accessories
1742,251911218829,Venus International Business,Computer and Computer Accessories
1743,251955937431,Versavvy Media PLC,Computer and Computer Accessories
1744,251911523237,VERTEX COMPUTER TRADING PLC,Computer and Computer Accessories
1745,251911217527,WAHDA IMPORTER PLC,Computer and Computer Accessories
1746,251911692977,WARAN STATIONERY & COMPUTER ACCESSORIES,Computer and Computer Accessories
1747,251904647909,Water Tanker Company,Computer and Computer Accessories
1748,251911455264,WEGDERESE GEDIYONE AYELE,Computer and Computer Accessories
1749,251911216984,WOLDEGEBRIEL MEBRATU G/HIWOT ENTERPRISE,Computer and Computer Accessories
1750,251911933241,YAYNEABEBA ZEWDE KEBEDE,Computer and Computer Accessories
1751,251911206271,YZ GLOBAL TRADING PLC,Computer and Computer Accessories
1752,251910832249,ABDO NURE AHMAD,Shoes
1753,251911914670,ABEBA BULTI BONGASE,Shoes
1754,251913579650,ABEBECH TEKESTE AND FRIENDS LEATHR AND LEATHER PRO,Shoes
1755,251939658177,ADDISU SIMEGN AGAZE,Shoes
1756,251911650165,ADEL MOHAMMEDE YASSIN,Shoes
1757,251915517788,AFCOR PLC,Shoes
1758,251911452449,ALEMAYEHU GETACHEW ALEMU,Shoes
1759,251911205671,Ali Seman Abdurezak,Shoes
1760,251911181122,AMANNUEL KEBEDEW REDEHAN,Shoes
1761,251911203591,Amcast Plc.,Shoes
1762,251911209412,AWQASH GENERAL TRADING PLC AND TOUR AND TRAVE,Shoes
1763,251917802838,BABUKER GENERAL TRADING ENTERPRISE,Shoes
1764,251911472809,BAHIRU SHAFI HASSEN,Shoes
1765,251911205043,Bata Shoe(Bata Franchise Business In Ethiopia),Shoes
1766,251911601250,BEDERU KEDER JELILE,Shoes
1767,251911252426,BESHIR ABDULKADIR,Shoes
1768,251911910551,BETELEHEM SHEMELESE ABERA,Shoes
1769,251910698954,BIRUK GETACHEW MORANDA,Shoes
1770,251913188686,CHERENET ESUBALEW MELESE,Shoes
1771,251911052097,DANAYT AFERA REDA,Shoes
1772,251911205448,DANIEL TEFEREDEGN G/MARIYAM,Shoes
1773,251911212404,DANIEL W/YOHANNES KEBEDE,Shoes
1774,251911215607,DATA RAPID SOLE & SHOE FACTORY PLC,Shoes
1775,251913988686,DAWIT ENDA ERAGO,Shoes
1776,251911205955,DEBEBE WEDMEMO,Shoes
1777,251911205358,Dinosaur Shoe And Leather Products,Shoes
1778,251913558137,ELELAN LEATHER AND LEATHER PRODUCT SALES PLC,Shoes
1779,251911346782,ELSABET KEBEDE GEBRE,Shoes
1780,251911128486,Elsabeth Geberu,Shoes
1781,251910965532,ELSHADAYI KELEKAYI GOSHU,Shoes
1782,251911158755,ESHETU BACHA WAKJIRA,Shoes
1783,251911603748,Eskedar Marcos Beyene,Shoes
1784,251911239058,Etagegnhu Esheta H/Giorgis,Shoes
1785,251985202096,ETHIO LIFE LINE CONSULTANCY,Shoes
1786,251911892907,EYERUSALEM ABERHAM G/MARIYAM,Shoes
1787,251922741914,FANTU ABEBE TEGEGN,Shoes
1788,251921015030,FATUMA KEDIR ABDELA,Shoes
1789,251911230435,Fethanur Seid Asherka,Shoes
1790,251911234164,FISTUM TILAHUN H/MESKEL,Shoes
1791,251911250166,Fitsum Tedela Tebeje,Shoes
1792,251911220231,Gamb Shoe Smart,Shoes
1793,251911505631,Gelila Shoes Factory Plc,Shoes
1794,251911209211,GETANEH TRADING P.L.C,Shoes
1795,251911206096,GKRIM PLC,Shoes
1796,251911402359,HAIDER AHMED HASSEN,Shoes
1797,251911203471,Hailu Esayas Beyene,Shoes
1798,251912084270,HANA GETACHEW BEDANE,Shoes
1799,251930013162,HASEN OUMER SHIBESHI,Shoes
1800,251911205504,HASSEN AHMEDIN OUSMAN,Shoes
1801,251911155933,HEWAN ADAMU ATOMSA,Shoes
1802,251911768133,HIWOT TEFERA NEGUSSIE,Shoes
1803,251911200000,IHRAK INTERNATIONAL PLC,Shoes
1804,251911216363,Issam Mohammed Salah Bahaji,Shoes
1805,251911214851,KIDAN TIUMELISAN ENGDA,Shoes
1806,251913654879,MARTHA TADELE RHAEMETO,Shoes
1807,251968539384,MEAREG MURUTSE DESTA,Shoes
1808,251911206647,MEBA INTERNATIONAL TRADE,Shoes
1809,251911473578,MEDINA MOHAMMEDAMAN KAHSAY,Shoes
1810,251911212253,MEMUNA MOHAMMED ALINUR,Shoes
1811,251911630110,MENUSH PLC,Shoes
1812,251912034704,MEREKEN KEBEDE MELKE,Shoes
1813,251911353818,Midrekebd shoe,Shoes
1814,251911975262,MIHIRET TEFEREDEGN G/MARIYAM,Shoes
1815,251915536072,MIKIS FASHION PLANET PLC,Shoes
1816,251911428106,MITIKU ALEMU TESEMA,Shoes
1817,251911211798,MK TRADE & INDUSTRY PLC,Shoes
1818,251911221428,MOHAMMED BUSER HABIB,Shoes
1819,251911674728,MOHAMMED MEKINE HASSEN,Shoes
1820,251911209622,MOHAMMEDZEYIN ZELRDIN HELIL,Shoes
1821,251911026830,Msgana Shoe,Shoes
1822,251911218731,Murad Abdela Idris,Shoes
1823,251910589675,MURAD ASMA UMER,Shoes
1824,251911215636,MUSEMA AMIN SEID,Shoes
1825,251967898934,NAHRET GENERAL SERVICES AND TRADING ENTERPRISE,Shoes
1826,251974371077,NEBILA ARONA KELIFA,Shoes
1827,251919908888,NEGASH RIEDWAN HELILE,Shoes
1828,251911432145,NEGUSSIE TADESSE W/TSADIC,Shoes
1829,251911202844,NEKU ZUKA FERSHE,Shoes
1830,251911608921,NESIRU MOHAMMED BEDRU,Shoes
1831,251911247696,NURU JEMAL SAID ENTERPRISE,Shoes
1832,251911242982,PU PVC SHOE AND SOLE FACTORY,Shoes
1833,251911225548,RAHMA MOHAMMED BERHAN,Shoes
1834,251911661369,RANGO LIQUER DEPOT PLC,Shoes
1835,251911200653,RAS DASHEN SHOE FACTORY PLC,Shoes
1836,251921625201,ROZA BERHANE GEZAHEGN,Shoes
1837,251911209506,RSHADE ADME YSUFE,Shoes
1838,251911070938,SAMI KELIAF YESUF,Shoes
1839,251911446040,SAMUEL TEFERI TAYE,Shoes
1840,251911239934,Sara Asamrew Kefyalew,Shoes
1841,251911620249,SEBILE TSEGAYE ZELEKE,Shoes
1842,251911215292,Seid Awol Juhar,Shoes
1843,251911134059,SENAYE TEWELDE,Shoes
1844,251911219977,SEYFEDIN IBRAHIM KELIL,Shoes
1845,251913116354,Sheba Leather Industry Plc,Shoes
1846,251911217566,Shemsu Nesru Aliya,Shoes
1847,251911204536,Shoa Shoe Factory,Shoes
1848,251911210867,Sime Mechal,Shoes
1849,251911110848,Sole Rebeles Shoe Shop,Shoes
1850,251911684430,STANDARD LAST INTERNATIONAL PLC,Shoes
1851,251911244935,Tadessu Bekele Jiffar,Shoes
1852,251911205398,TEBUKE-INTERNATIONAL PLC,Shoes
1853,251911620666,TEMESGEN TADESSE BETURE,Shoes
1854,251911165119,TESFAYE BASHABARUDA LOLA,Shoes
1855,251911205196,TESFU GIRMA MARUTA,Shoes
1856,251911210878,TEWOLDE GEBRESILASSIE,Shoes
1857,251911232981,Tigist Bogale Beri,Shoes
1858,251911456053,TIGIST TESFAYE GEBRU,Shoes
1859,251911205527,TIKUR ABBAY SHOE S.CO,Shoes
1860,251937450536,TSEHAY GEREMEW W/TSADIK,Shoes
1861,251911998499,TSIGEREDA GEZAHEGN MEKONEN,Shoes
1862,251911217527,WAHDA IMPORTER PLC,Shoes
1863,251911234109,WOINESHET GAREDEW HEBTEGEBREAL,Shoes
1864,251938949492,WONDWOSSEN KEBEDE RETA,Shoes
1865,251911423983,WOYINISHET TALARGE HABTEGEBRIEL,Shoes
1866,251911645635,YEDIDYA ABATE ALEMU,Shoes
1867,251911248453,Yesuf Tesema Argani,Shoes
1868,251911230479,YILMA TAFESSE WORKNEH,Shoes
1869,251911206840,Yonas Hagos G/Eyesus,Shoes
1870,251911208212,Yosef Senay Liche,Shoes
1871,251911200119,Z Farm Star Plc,Shoes
1872,251911670288,"Aggam Health,Nutrition,Child Care And Marriage COUNSELING",Book Stores
1873,251911940875,Ayana Publishing P.L.C,Book Stores
1874,251911204966,Badr Printing Press,Book Stores
1875,251911636815,Bahiru Book Mart,Book Stores
1876,251911235786,Bole Printing Enterprise,Book Stores
1877,251911207452,ETHIO-INTERANATIONAL TRADING,Book Stores
1878,251911250166,Fitsum Tedela Tebeje,Book Stores
1879,251911182318,FOUNTAIN OF BOOKS,Book Stores
1880,251911125324,Jaffar Book Store,Book Stores
1881,251919314162,Mekdes Alemu Books And Stationery Store,Book Stores
1882,251911674320,MELAKU BEHAILU HABTEMARIAM,Book Stores
1883,251911235192,National Construction Mgazine,Book Stores
1884,251911602018,NURZEFA MOHAMMED HANIZA,Book Stores
1885,251911205779,SEID HASSEN MUSSA,Book Stores
1886,251911157028,Shama Plc,Book Stores
1887,251911226573,TEWABECH MULUGETA ASFAW,Book Stores
1888,251911519094,Ab Zone Business Center Plc,Shopping Centers / Malls
1889,251929312977,ABDULBASIT HASSEN BESHIR,Shopping Centers / Malls
1890,251911223855,ABDULKARIM OSMAN KERETA,Shopping Centers / Malls
1891,251911234140,Abdurahman And His Families Trading,Shopping Centers / Malls
1892,251911914670,ABEBA BULTI BONGASE,Shopping Centers / Malls
1893,251911246961,ABUBEKER SIRAJE DERGE,Shopping Centers / Malls
1894,251911225985,Abyssinia Mall,Shopping Centers / Malls
1895,251911406400,Addis Ababa Commercial Center Merkato S.C,Shopping Centers / Malls
1896,251912502236,Addis Mercato,Shopping Centers / Malls
1897,251911437013,Addisget Trade P.L.C,Shopping Centers / Malls
1898,251911246474,Africa Market P.L.C,Shopping Centers / Malls
1899,251911111400,Again B Building Construction P.L.C,Shopping Centers / Malls
1900,251911418877,AKMEL SHEHMOHAMMED SALIYA,Shopping Centers / Malls
1901,251913884050,ALEMNESH BELETE JEDDA,Shopping Centers / Malls
1902,251911216944,ASTER RETA WONDIMU,Shopping Centers / Malls
1903,3035301378,Bata Real Estate Plc,Shopping Centers / Malls
1904,251911247695,Berhane Adere Africa Mall,Shopping Centers / Malls
1905,251911228772,Berhane Adere Mall & Guest House,Shopping Centers / Malls
1906,251911631055,Beza Building,Shopping Centers / Malls
1907,251911239112,BRIGHT CLEAN,Shopping Centers / Malls
1908,251911215702,Century Mall,Shopping Centers / Malls
1909,251911506031,Dan Ysher Trade Center Building,Shopping Centers / Malls
1910,251911219065,Day Trading PLC,Shopping Centers / Malls
1911,251911246982,Dir Tera S C,Shopping Centers / Malls
1912,251911242023,DOLPHIN TRADING PLC,Shopping Centers / Malls
1913,251911464840,Emy Tech,Shopping Centers / Malls
1914,251911244567,Fikir Leather,Shopping Centers / Malls
1915,251911777661,Fit Ber Kasanchis Market Center,Shopping Centers / Malls
1916,251929102824,Flocash LTD,Shopping Centers / Malls
1917,251911207142,GATEPRO PLC,Shopping Centers / Malls
1918,251911480881,GLOBAL TRADING CONSTRACTION AND MANUFACTURING PLC,Shopping Centers / Malls
1919,251911128042,"Hanover General Business, PLC",Shopping Centers / Malls
1920,251930013162,HASEN OUMER SHIBESHI,Shopping Centers / Malls
1921,251911869495,HENOK ASSEFA DEGEFA,Shopping Centers / Malls
1922,251911200169,Hisham Trading P.L.C,Shopping Centers / Malls
1923,251911605731,HOLY CITY CENTER,Shopping Centers / Malls
1924,251929141519,Impress Building,Shopping Centers / Malls
1925,251911246921,International Terding Manufacturing Service Share Compa...,Shopping Centers / Malls
1926,251911200023,JEMASCO POLYMER INDUSTRIAL PLC,Shopping Centers / Malls
1927,251911205624,KAFDEM PLAZA SHOPPING & BUSINESS CENTER,Shopping Centers / Malls
1928,251910175633,KENEDY SHOPPING CENTER,Shopping Centers / Malls
1929,251911167103,LEX PLAZA,Shopping Centers / Malls
1930,251912445645,LILA PRODUCTS,Shopping Centers / Malls
1931,251913306970,Menale Trading P.L.C,Shopping Centers / Malls
1932,251931575836,MESKEREM REDA ALEMAR,Shopping Centers / Malls
1933,251912179540,METEBABER EDEGET PLC,Shopping Centers / Malls
1934,251966328248,Morning Star Mall,Shopping Centers / Malls
1935,251910589675,MURAD ASMA UMER,Shopping Centers / Malls
1936,251911108694,Mustefa and Sons Private Limited Company,Shopping Centers / Malls
1937,251967898934,NAHRET GENERAL SERVICES AND TRADING ENTERPRISE,Shopping Centers / Malls
1938,251911453050,NASA TRADING,Shopping Centers / Malls
1939,251910465053,New Bright Tower,Shopping Centers / Malls
1940,251911842556,Oromia Building,Shopping Centers / Malls
1941,251911889699,Robel Plaza,Shopping Centers / Malls
1942,251911657715,SAMRA LUXURY WORLD CLASS LEATHER,Shopping Centers / Malls
1943,251911369205,Shawel Assefa,Shopping Centers / Malls
1944,251911003846,SHEWAYE HAILE MANDEFRO,Shopping Centers / Malls
1945,251911247326,SIDAMA COFFEE FARMERS COOPERATIVE UNION,Shopping Centers / Malls
1946,251912506750,SUBNET International Trading,Shopping Centers / Malls
1947,251911212053,Super Fiber P.L.C,Shopping Centers / Malls
1948,251913070400,TADESSE CONSTRUCTION CLASS ONE,Shopping Centers / Malls
1949,251911508460,TADESSE TEFERA BUILDING,Shopping Centers / Malls
1950,251911661380,TANA BUILLDING,Shopping Centers / Malls
1951,251920112960,TRADEIST GENERAL TRADING,Shopping Centers / Malls
1952,251911207331,WALLIA LEATHER AND LEATHER PRODUCTS PLC.,Shopping Centers / Malls
1953,251911214746,WELYU HASEN DINO,Shopping Centers / Malls
1954,251911802452,Wenkishet Trading,Shopping Centers / Malls
1955,251911202639,WESTERN ELECTRONICS,Shopping Centers / Malls
1956,251913109066,WODNESH GIRMA ABERA,Shopping Centers / Malls
1957,251910150438,WOINESHET MECHAL BERTA,Shopping Centers / Malls
1958,251913931552,YALEMWORK ENDALE WOLDESENBET,Shopping Centers / Malls
1959,251911685118,YASSIN RISKEY YESUF,Shopping Centers / Malls
1960,251913611421,YEABEZER ESAYAS TRADING,Shopping Centers / Malls
1961,251911203023,YERGA HAILE BUILDING (BRANCH),Shopping Centers / Malls
1962,251911701256,ABAY SOUVENIR P.L.C,Traditional Dress / Souvenirs
1963,251911138360,Abebe Akuraga Keshamo,Traditional Dress / Souvenirs
1964,251911098134,ABOGIDA SOUVENIR SHOP,Traditional Dress / Souvenirs
1965,251911221626,ABOZEN ABERA,Traditional Dress / Souvenirs
1966,251911241436,Abyot Balcha Modern Traditional Dress Shop,Traditional Dress / Souvenirs
1967,251911522702,ACQUA CERAMICS AND SANITARY PLC,Traditional Dress / Souvenirs
1968,251911203245,ADMASU SOUVENIRS,Traditional Dress / Souvenirs
1969,251911951159,AKIYAMOS IMPORTER AND EXPORTER,Traditional Dress / Souvenirs
1970,251911200179,AL-NAHARI INTERNATIONAL PLC,Traditional Dress / Souvenirs
1971,251911481854,ALEPH DESIGNING,Traditional Dress / Souvenirs
1972,251913536445,ALGANESHE GIRMAY YHEDEGO,Traditional Dress / Souvenirs
1973,251911505475,ALGHADE BERHAN PLC,Traditional Dress / Souvenirs
1974,251911202022,ALL MART,Traditional Dress / Souvenirs
1975,251913672263,AMARECH ALEM AND FRIENDS,Traditional Dress / Souvenirs
1976,251911524262,ANABIE INTERNATIONAL TRADING PLC,Traditional Dress / Souvenirs
1977,251911885639,ASEGED WONDEMU CULTURAL CLOTHES TAILOR,Traditional Dress / Souvenirs
1978,251911224389,Asnakech Menigstu Fereja,Traditional Dress / Souvenirs
1979,251911203372,ASTUNET BUSINESS ENTERPRISES,Traditional Dress / Souvenirs
1980,251911448337,AXUM TIBEB,Traditional Dress / Souvenirs
1981,251913038738,AYELE LEMA YEHUWALASHET,Traditional Dress / Souvenirs
1982,251911242301,AYU SOUVENIRS & SILVERS,Traditional Dress / Souvenirs
1983,251911216179,BENYABI CHEMICAL ENGINEERING,Traditional Dress / Souvenirs
1984,251911632799,BEZA TRADITIONAL CLOTH MANUFACTURE & DISTRIBU,Traditional Dress / Souvenirs
1985,251911721243,BISRAT GEMECHU GIRU,Traditional Dress / Souvenirs
1986,251911783664,Cafria Design,Traditional Dress / Souvenirs
1987,251913547815,CCS Comservice Solutions PLC,Traditional Dress / Souvenirs
1988,251911216315,DAGMAWI TRADITIONAL CLOTH & TAILOR SHOP,Traditional Dress / Souvenirs
1989,251911434121,DANAEL YELMA TAFES,Traditional Dress / Souvenirs
1990,251911240182,Dawit Hailu Diglu,Traditional Dress / Souvenirs
1991,251911403690,Dayite PLC,Traditional Dress / Souvenirs
1992,251911623596,Demble Shicurtains & Sofa Clothes Seller,Traditional Dress / Souvenirs
1993,251911261615,DENK TRADTIONAL WEAR,Traditional Dress / Souvenirs
1994,251911624210,DESALIGN TOBE TRADITIONAL CLOTH SHOP,Traditional Dress / Souvenirs
1995,251930000120,DOQA TRADING PLC,Traditional Dress / Souvenirs
1996,251911204114,EDGET GARMENT AND SISTER COMPANIES,Traditional Dress / Souvenirs
1997,251911220889,Ejig Tibeb,Traditional Dress / Souvenirs
1998,251911770688,ELIYAS MOHAMMED AMIN,Traditional Dress / Souvenirs
1999,251910463445,EMISHAWU BIRKE HABTEMICHEAL,Traditional Dress / Souvenirs
2000,251912052308,Enhotebabe Tradtional Wears,Traditional Dress / Souvenirs
2001,251912605468,ENTOTO BETH ARTSAN,Traditional Dress / Souvenirs
2002,251911961664,Enzirt - Ethiopian Cultural Clothes Store,Traditional Dress / Souvenirs
2003,251911462795,ETAGE TRADITIONAL CLOTH,Traditional Dress / Souvenirs
2004,251911201111,ETHIO-GLOBAL GENERAL TRADING PLC,Traditional Dress / Souvenirs
2005,251911200339,Ethio-Silver,Traditional Dress / Souvenirs
2006,251923938777,EVER BRIGHT P.L.C.,Traditional Dress / Souvenirs
2007,251911240150,FASIL SOUVENIR & SILVER SHOP,Traditional Dress / Souvenirs
2008,251911858895,Fasiledes Traditional Clothes Store,Traditional Dress / Souvenirs
2009,251911563015,FATUMA HUSSEN MOHAMMED,Traditional Dress / Souvenirs
2010,251911245809,FENAS ENGINEERING PLC,Traditional Dress / Souvenirs
2011,251911603643,FETIL DISGIN,Traditional Dress / Souvenirs
2012,251911209674,G.M.M. GARMENT,Traditional Dress / Souvenirs
2013,251911204298,Gallery Abebe Asfaw,Traditional Dress / Souvenirs
2014,251911424844,Getachew Unit Garment Enterprise,Traditional Dress / Souvenirs
2015,251911478118,Getamesay Traditional Cloth Design,Traditional Dress / Souvenirs
2016,251911207854,Gigi Ethiopia Import & export,Traditional Dress / Souvenirs
2017,251911642275,Habesha Tiru,Traditional Dress / Souvenirs
2018,251911245711,HABESHA TRADITIONAL CENTER & ART GALLERY,Traditional Dress / Souvenirs
2019,251911600544,Hailu Negaya Traditional Clothe Shop,Traditional Dress / Souvenirs
2020,251911409552,HAYMANOT NIGUSE HABTEMIKAEL,Traditional Dress / Souvenirs
2021,251911227073,K Design,Traditional Dress / Souvenirs
2022,251911033582,LIYA BEYIN TEWOLDE,Traditional Dress / Souvenirs
2023,251911545358,Liyu Tibebe,Traditional Dress / Souvenirs
2024,4419495136,Lydmek Communication Plc,Traditional Dress / Souvenirs
2025,251911202230,M.T. TRADITIONAL CLOTHES,Traditional Dress / Souvenirs
2026,251921234468,Mabruk Fashion,Traditional Dress / Souvenirs
2027,251911048515,Mafi Design,Traditional Dress / Souvenirs
2028,251911109766,MAME TRADITIONAL CLOTH AND DECOR,Traditional Dress / Souvenirs
2029,251911901718,MEKDES HADUSH SIBHATU,Traditional Dress / Souvenirs
2030,251911342063,MEKDES TEFERA TAYE,Traditional Dress / Souvenirs
2031,251911209603,Mela Souvenir Shop,Traditional Dress / Souvenirs
2032,251912093451,Merry Design,Traditional Dress / Souvenirs
2033,251911688790,METSEW INTERNATIONAL TRADING,Traditional Dress / Souvenirs
2034,251911200001,Miracle Design Fashion Institution,Traditional Dress / Souvenirs
2035,251913319324,Misrak Tibeb,Traditional Dress / Souvenirs
2036,251911204399,MODERN NATIONAL WEARS,Traditional Dress / Souvenirs
2037,251910701835,MOHAMMEDIN SEFERA TURE,Traditional Dress / Souvenirs
2038,251930014473,MUKEMIL LALEGA YESUF,Traditional Dress / Souvenirs
2039,251911223518,MULUNEH MAMO DEBOCH,Traditional Dress / Souvenirs
2040,251911203580,MUZE KEMAL AND FAMILY PLC,Traditional Dress / Souvenirs
2041,251911365383,NAROBIKA OROMO TRADITIONAL CLOTHES SHOP,Traditional Dress / Souvenirs
2042,251911145913,Paradise Fashion,Traditional Dress / Souvenirs
2043,251912055657,Queen of Sheba Traditional Clothes Shop,Traditional Dress / Souvenirs
2044,251911122145,Rahel Shop,Traditional Dress / Souvenirs
2045,251911661369,RANGO LIQUER DEPOT PLC,Traditional Dress / Souvenirs
2046,251911472979,RIHOBOT TRADITIONAL CLOTH,Traditional Dress / Souvenirs
2047,251911621360,ROHA LEATHER GARMENTS & READY MED CLOTHS,Traditional Dress / Souvenirs
2048,251911212017,Rohobot Souvenir Shop,Traditional Dress / Souvenirs
2049,251930033541,ROOT DESIGN,Traditional Dress / Souvenirs
2050,251911407583,Sara Master Bed,Traditional Dress / Souvenirs
2051,251911625955,SEIEFE BERHE WOLDEYES,Traditional Dress / Souvenirs
2052,251911634227,SEWASEW DESIGN,Traditional Dress / Souvenirs
2053,251917803423,Shemma Design,Traditional Dress / Souvenirs
2054,251911223684,SHEMSE ELECTRONICS,Traditional Dress / Souvenirs
2055,251911658521,SISAY FANTA,Traditional Dress / Souvenirs
2056,251911634876,Solomon Beserat Traditional Cloth,Traditional Dress / Souvenirs
2057,251911252191,SPECIALIZED SYSTEMS ENGINEERING,Traditional Dress / Souvenirs
2058,251911210211,ST. MARRY MODREN CLOTH,Traditional Dress / Souvenirs
2059,251911206593,TAFESE TEKLE TRADITIONAL CLOTH SHOP,Traditional Dress / Souvenirs
2060,251911205398,TEBUKE-INTERNATIONAL PLC,Traditional Dress / Souvenirs
2061,251911300259,TEGESTE SHEFERAW EIBESA,Traditional Dress / Souvenirs
2062,251912040275,TENAGNE MEKONNEN TESSEMA,Traditional Dress / Souvenirs
2063,251911952848,Tezeta Tradtional Wear,Traditional Dress / Souvenirs
2064,251911122952,The Wedding Planner,Traditional Dress / Souvenirs
2065,251929138412,TIZETA NEFSU AFEWORK,Traditional Dress / Souvenirs
2066,251911627395,TSIGE NIGATU REDA,Traditional Dress / Souvenirs
2067,251911300216,WALGA-MIHRETU BETURA,Traditional Dress / Souvenirs
2068,251911208446,YEDESET TRADING,Traditional Dress / Souvenirs
2069,251911433602,Yefetari Tibebe,Traditional Dress / Souvenirs
2070,251911210478,Yefikir Design,Traditional Dress / Souvenirs
2071,251911217903,Yetmwork Assefa Fantaye,Traditional Dress / Souvenirs
2072,251911230479,YILMA TAFESSE WORKNEH,Traditional Dress / Souvenirs
2073,251911118322,YOHANNIS NEGASH G/YOHANNIS,Traditional Dress / Souvenirs
2074,251911655953,2000 SUPERMARKET,Supermarkets
2075,251911240077,ABADIR SUPER MARKET,Supermarkets
2076,251911250455,ABEBECH TEFERI MEKONNEN,Supermarkets
2077,251911708129,Abedukrim Ahemedin Redin,Supermarkets
2078,251911517302,ABEYE FELEKE BEKELE,Supermarkets
2079,251911203469,ABRICO PLC,Supermarkets
2080,251911471115,Abyot Balcha Traditional Cloth Shop,Supermarkets
2081,251911302161,ADDIS SUPERMARKET,Supermarkets
2082,251912131863,Adot International Trading,Supermarkets
2083,251911246474,Africa Market P.L.C,Supermarkets
2084,251911686691,AG NET COMPUTER,Supermarkets
2085,251911208185,AHADU PLC,Supermarkets
2086,251910464600,AHEMED MEKETE DEMESEA,Supermarkets
2087,251911202022,ALL MART,Supermarkets
2088,251911690179,Almaz Super Market,Supermarkets
2089,251911757351,ASASS BUSINESS,Supermarkets
2090,251911514643,Asefash Supermarket,Supermarkets
2091,251912102359,Atli Supermarket,Supermarkets
2092,251930012231,Aya Supermarket,Supermarkets
2093,251911253303,Bambis Plc,Supermarkets
2094,251911219900,BASHANFER TRADING PLC,Supermarkets
2095,251911210615,Baswa Developers Inc.,Supermarkets
2096,251988248238,BEKALU AND ETUNAT CERAL CROPS AND SUPERMARKET WHOLE TRADE PLC,Supermarkets
2097,251912613653,BELONIAS PLC,Supermarkets
2098,251911204810,BERAL CREMETY,Supermarkets
2099,251911204901,BERTA SUPERMARKET,Supermarkets
2100,251911203170,BETELHEM TRADING ENTERPRISE PLC,Supermarkets
2101,251941303030,Bistima LED & Display World,Supermarkets
2102,251911227874,BLUE SUPERMARKET PLC,Supermarkets
2103,251929902384,Click supermarket,Supermarkets
2104,251911674626,Dallol Supermarket,Supermarkets
2105,251911474080,Dat Mini Market,Supermarkets
2106,251911202266,DAY-TO-DAY SUPERMARKET,Supermarkets
2107,251937014305,Degef bussines plc,Supermarkets
2108,251930012505,Dessil Mart,Supermarkets
2109,251911220117,East African Group Ethiopia,Supermarkets
2110,251946665556,EDEN BAYE SHANKO,Supermarkets
2111,251911233442,Emmanuel Guteta Etafa,Supermarkets
2112,251911225638,ETHIOPIAN FRUIT & VEGETABLE MARKETING S.C. (E,Supermarkets
2113,251910106061,ETHIOPIAN GRAIN TRADE ENTERPRISE,Supermarkets
2114,251911207111,ETHIOPIAN SPICE EXTRACTION FACTORY,Supermarkets
2115,251913263658,Euphoria Mart Supermarket,Supermarkets
2116,251911204743,EYOB TEGHNE WOLDE,Supermarkets
2117,251911214900,FAME IMPEX TRADING PLC,Supermarkets
2118,251927717330,Family Market,Supermarkets
2119,251911692516,Family Super Market,Supermarkets
2120,251911454551,Fantu Supermarket - near Novis,Supermarkets
2121,251912147565,fikadu ARARSA,Supermarkets
2122,251930012294,Fresh Corner Super Market,Supermarkets
2123,251909438764,GEBRESLASIE SUPER MARKET,Supermarkets
2124,251911203340,GETFAM PLC,Supermarkets
2125,251911210215,HAMELMALAWIT TADESSE ZEWOLDE,Supermarkets
2126,251911247414,HAWELITY GOLD AND SELIVER SMITH,Supermarkets
2127,251930004165,HIRUT ASSEFA SUPER MARKET,Supermarkets
2128,251911249283,HIRUT LEGESE HEGOS,Supermarkets
2129,251911345189,INTERNATIONAL JEWELLERY,Supermarkets
2130,251913393391,Jawi Herbal Agro Industry Plc,Supermarkets
2131,251911632399,JOSHUA MULTIPURPOSE COOPERATIVE SOCIETY WITH,Supermarkets
2132,251911203360,KALEB SERVICE FARMERS HOUSE PLC,Supermarkets
2133,251911684752,Kemila Supermarket,Supermarkets
2134,251911432164,Kibre Fruit Market Axion Association,Supermarkets
2135,251913964335,Lenehom Trading,Supermarkets
2136,251911619527,LIYONARDO SUPERMARKET,Supermarkets
2137,251912502348,Lomyad Super Market,Supermarkets
2138,251934497912,MARKOS WOOD WORK,Supermarkets
2139,251911661204,Mekdela Technology,Supermarkets
2140,251911214668,Melos Supermarket,Supermarkets
2141,251911218755,Meron Brake And Clutch Lining Shop,Supermarkets
2142,251911206617,Miki Mobile and IPhone center,Supermarkets
2143,251911207427,MOAB PLC,Supermarkets
2144,251911209398,NETCO SPARE PART,Supermarkets
2145,251911215737,OCEAN SUPERMARKET,Supermarkets
2146,251915732610,PETRAM COMPANY PLC,Supermarkets
2147,251911366475,Rediet Supermarket P.L.C,Supermarkets
2148,251911217948,Sabahar Handmade Silk,Supermarkets
2149,251930012592,SAFEWAY SUPERMARKET,Supermarkets
2150,251947949494,SafeWay Supermarket (Gerji),Supermarkets
2151,251911436242,SEAGUP SUPPER MARKET PLC,Supermarkets
